id,name_id,year,total_surveys,total_volunteers,total_volunteer_min,total_length_m,additional_area_cleaned_m,total_bags,total_weight_kg,total_litter,avg_per_100m,updated_at
314,11,1998,1,13,173,900,0,20,120,181,181.3,2025-08-18 18:46:11
315,11,1997,2,24,247,5800,0,72,335,252,126,2025-08-18 18:46:11
316,11,1996,2,16,213,7800,0,24,220,72,36.1,2025-08-18 18:46:11
317,11,1995,1,15,225,800,0,0,0,14,14.3,2025-08-18 18:46:11
318,12,2023,2,7,360,400,0,3,0,265,132.3,2025-08-18 18:46:11
319,12,2017,2,26,1680,200,100,6,0,579,289.5,2025-08-18 18:46:11
320,12,2013,1,11,1320,100,60,4,27,518,518,2025-08-18 18:46:11
321,12,2012,2,65,3300,400,900,18,131,2443,1221.3,2025-08-18 18:46:11
322,12,2011,6,199,4990,1613,0,30,0,1854,331,2025-08-18 18:46:11
323,12,2009,1,45,1800,100,0,4,16,271,271,2025-08-18 18:46:11
324,12,2003,1,4,0,600,0,4,13.5,27,27.2,2025-08-18 18:46:11
325,12,2002,2,4,0,200,0,14,64,1537,768.5,2025-08-18 18:46:11
326,12,2001,5,16,240,500,0,23,67,2972,653,2025-08-18 18:46:11
327,12,2000,4,14,60,400,0,18,95,3625,914.5,2025-08-18 18:46:11
328,12,1995,1,13,780,200,0,34,200,1298,1297.5,2025-08-18 18:46:11
329,13,2024,1,12,1080,100,0,3,3.5,131,131,2025-08-18 18:46:11
330,13,2023,1,19,1140,100,0,2,15,203,203,2025-08-18 18:46:11
331,13,2022,1,15,1800,100,0,6,9.9,732,732,2025-08-18 18:46:11
332,13,2019,1,4,480,100,0,4,15,95,95,2025-08-18 18:46:11
333,13,2018,2,19,1575,200,2200,2,23,176,88,2025-08-18 18:46:11
334,13,2017,1,6,72,1000,0,6,60,55,54.7,2025-08-18 18:46:11
335,13,2016,1,15,1200,150,0,8,40,181,180.7,2025-08-18 18:46:11
336,13,2013,2,51,5400,120,4800,12,0,1380,690,2025-08-18 18:46:11
337,13,2012,3,45,8870,345,1550,44,0,14735,3765.6,2025-08-18 18:46:11
338,13,2011,4,95,14190,620,2500,50,0,5465,1141,2025-08-18 18:46:11
339,13,2010,2,33,8244,2520,1000,12,0,6552,3275.8,2025-08-18 18:46:11
340,13,2009,3,40,7920,320,500,19,10,7569,890.5,2025-08-18 18:46:11
341,13,2008,3,32,17625,60,0,26,0,19570,7050,2025-08-18 18:46:11
342,13,2007,4,36,21547,77,0,30,0,41556,9962.5,2025-08-18 18:46:11
343,13,2006,4,19,13588,74,0,35,0,26948,7094.1,2025-08-18 18:46:11
344,13,2005,2,37,450,200,0,12,64.2,642,321,2025-08-18 18:46:11
345,13,2004,1,7,0,300,0,12,50,169,168.7,2025-08-18 18:46:11
346,13,2003,1,5,0,400,0,10,150,506,506,2025-08-18 18:46:11
347,13,2002,2,38,0,500,0,22,114,1147,573.3,2025-08-18 18:46:11
348,13,2000,1,7,0,100,0,3,0,473,473,2025-08-18 18:46:11
349,13,1999,2,29,810,1100,0,12,91,379,189.7,2025-08-18 18:46:11
350,13,1998,3,37,419,2900,0,32,210,635,114.7,2025-08-18 18:46:11
351,13,1997,3,23,269,3420,0,24,206,684,58.7,2025-08-18 18:46:11
352,13,1996,2,22,494,1320,0,28,1040,2069,1034.5,2025-08-18 18:46:11
353,13,1995,4,25,488,2600,0,39,645,526,50.8,2025-08-18 18:46:11
354,13,1994,5,61,622,6805,0,73,438,296,30.9,2025-08-18 18:46:11
355,14,2024,81,412,115853,4683,2740,302,1260.5,340704,738.5,2025-08-18 18:46:11
356,14,2023,82,342,77330,4290,35000,172,1149.8,123166,519.3,2025-08-18 18:46:11
357,14,2022,25,285,21458,3860,555,126,469,15909,371,2025-08-18 18:46:11
358,14,2021,31,397,24913,5915,1904,141,545.6,7550,147,2025-08-18 18:46:11
359,14,2020,18,76,6359,1990,1320,57,344.8,24382,392,2025-08-18 18:46:11
360,14,2019,33,585,68887,5205,1879,154,2309.9,25982,193,2025-08-18 18:46:11
361,14,2018,40,529,42685,4180,3571,154,476.9,17136,160,2025-08-18 18:46:11
362,14,2017,39,364,35786,3788,3545,138,278.4,18420,196,2025-08-18 18:46:11
363,14,2016,28,265,28585,2745,4950,148,206.4,22828,388,2025-08-18 18:46:11
364,14,2015,19,190,24033,1960,1530,128,1466.8,10169,360,2025-08-18 18:46:11
365,14,2014,11,133,27835,2900,931,384,264.9,19234,246,2025-08-18 18:46:11
366,14,2013,7,134,11429,1967,200,55,107.3,1927,66.1,2025-08-18 18:46:11
367,14,2012,15,205,13374,3557,1700,93,347.9,7657,169.2,2025-08-18 18:46:11
368,14,2011,14,240,12141,6609,20,88,457.8,7342,486,2025-08-18 18:46:11
369,14,2010,28,462,19992,9007,33,206,1142.1,10878,165.4,2025-08-18 18:46:11
370,14,2009,25,484,29133,7206,546,195,957.8,9504,124.4,2025-08-18 18:46:11
371,14,2008,16,150,10967,4970,0,106,665.9,6043,238.4,2025-08-18 18:46:11
372,14,2007,11,145,5514,4460,0,103,402.4,3738,182.9,2025-08-18 18:46:11
373,14,2006,17,248,15169,6100,0,258,1076.5,4050,191.2,2025-08-18 18:46:11
374,14,2005,17,185,3639,7050,0,149,346,6589,142.5,2025-08-18 18:46:11
375,14,2004,7,31,60,1920,0,78,540.5,2307,114.3,2025-08-18 18:46:11
376,14,2003,9,81,0,6700,0,75,377.5,1917,222,2025-08-18 18:46:11
377,14,2002,7,20,40,3100,0,23,124,2039,153.9,2025-08-18 18:46:11
378,14,2001,9,19,0,1850,0,25,133,1013,134.9,2025-08-18 18:46:11
379,14,2000,2,21,70,1300,0,28,35,747,373.5,2025-08-18 18:46:11
380,14,1999,3,7,760,500,0,19,144,3414,62,2025-08-18 18:46:11
381,14,1998,4,59,4539,1195,0,24,114,1798,831,2025-08-18 18:46:11
382,14,1997,2,20,311,1145,0,17,103.4,201,100.4,2025-08-18 18:46:11
383,14,1995,1,25,188,1600,0,40,950,60,59.6,2025-08-18 18:46:11
384,14,1994,1,20,480,500,0,30,180,564,564.4,2025-08-18 18:46:11
385,16,2004,1,8,480,200,0,21,40,198,198,2025-08-18 18:46:11
386,16,2001,1,12,306,470,0,17,61,468,467.7,2025-08-18 18:46:11
387,16,2000,1,3,18,2000,0,8,68,50,50.4,2025-08-18 18:46:11
388,16,1999,1,12,72,2000,0,8,52,14,13.9,2025-08-18 18:46:11
389,17,2018,2,26,4020,200,400,24,126,761,380.5,2025-08-18 18:46:11
390,22,2017,1,10,1500,100,200,37,140,250,250,2025-08-18 18:46:11
391,25,2024,3,22,2625,280,200,3,2.5,33,12.5,2025-08-18 18:46:11
392,25,2023,7,37,2124,1100,1100,31,10.5,2364,530.5,2025-08-18 18:46:11
393,25,2022,1,6,720,100,0,1,0,115,115,2025-08-18 18:46:11
394,25,2021,1,1,60,100,0,1,0,32,32,2025-08-18 18:46:11
395,25,2019,1,21,5040,100,900,2,2,620,620,2025-08-18 18:46:11
396,25,2018,2,138,4510,400,0,14,126,678,338.8,2025-08-18 18:46:11
397,25,2016,3,86,4020,2600,1000,17,120,109,40,2025-08-18 18:46:11
398,25,2015,4,57,635,3709,0,18,131,163,32.9,2025-08-18 18:46:11
399,25,2014,2,27,1620,300,0,20,127,1050,524.8,2025-08-18 18:46:11
400,25,2012,1,96,360,1600,0,31,71,26,26.3,2025-08-18 18:46:11
401,25,2001,1,12,263,547,0,6,0,132,131.8,2025-08-18 18:46:11
402,28,2024,32,505,64508,4700,12320,90,236.2,16075,192.5,2025-08-18 18:46:11
403,28,2023,22,316,41020,2300,8800,56,112.7,8502,185,2025-08-18 18:46:11
404,28,2022,15,229,29532,2374,8228,54,69.3,8704,177,2025-08-18 18:46:11
405,28,2021,10,183,20610,1300,1300,34,22.8,4764,214,2025-08-18 18:46:11
406,28,2020,3,11,1373,600,0,7,14.5,299,89,2025-08-18 18:46:11
407,28,2019,11,246,28662,2000,1650,51,60.3,12133,671,2025-08-18 18:46:11
408,28,2018,7,152,16040,700,400,33,24,9048,1047,2025-08-18 18:46:11
409,28,2017,8,272,28566,1130,8705,43,54.4,15224,972,2025-08-18 18:46:11
410,28,2016,10,139,10170,2110,8315,51,197.8,11676,470.8,2025-08-18 18:46:11
411,28,2015,6,120,65565,710,5750,39,32.4,6570,690.5,2025-08-18 18:46:11
412,28,2014,11,168,13125,2340,10150,72,73,8801,292.3,2025-08-18 18:46:11
413,28,2013,12,321,40078,1880,2750,148,73.3,16998,943,2025-08-18 18:46:11
414,28,2012,8,264,25160,1055,1200,47,30,19584,674.6,2025-08-18 18:46:11
415,28,2011,8,158,7484,5193,0,62,53.7,5187,527,2025-08-18 18:46:11
416,28,2010,6,182,10360,1920,100,74,166,6918,922.9,2025-08-18 18:46:11
417,28,2009,10,303,12051,6800,0,140,196.3,5436,411.6,2025-08-18 18:46:11
418,28,2008,6,216,2657,7320,0,89,406.8,1705,390.1,2025-08-18 18:46:11
419,28,2007,3,28,755,2000,0,10,67,508,80.3,2025-08-18 18:46:11
420,28,2006,1,29,3480,100,0,4,5.8,640,640,2025-08-18 18:46:11
421,28,2005,3,51,2160,580,0,11,44.2,1943,624,2025-08-18 18:46:11
422,28,2004,3,58,0,1002,0,25,45,1518,364.1,2025-08-18 18:46:11
423,28,2003,3,51,0,700,0,26,82.9,1986,702,2025-08-18 18:46:11
424,28,2002,2,29,0,850,0,31,14.8,899,449.3,2025-08-18 18:46:11
425,28,2001,2,29,120,800,0,35,295.5,382,190.8,2025-08-18 18:46:11
426,28,2000,2,7,840,200,0,2,20,658,329,2025-08-18 18:46:11
427,28,1998,2,7,315,905,0,2,10,250,125,2025-08-18 18:46:11
428,28,1996,2,34,1429,585,0,14,115,646,323,2025-08-18 18:46:11
429,28,1994,2,24,418,1608,0,21,81,129,64.6,2025-08-18 18:46:11
430,29,2018,1,2,360,100,700,9,40,113,113,2025-08-18 18:46:11
431,31,2018,1,11,1650,100,1000,32,162,111,111,2025-08-18 18:46:11
432,32,2024,4,57,4630,450,0,20,7.5,6332,808.7,2025-08-18 18:46:11
433,32,2023,2,32,8880,200,209,18,45,911,455.5,2025-08-18 18:46:11
434,32,2022,5,119,7350,600,1320,61,93.1,4000,823,2025-08-18 18:46:11
435,32,2021,6,125,7890,1100,1000,35,50.1,1865,247.3,2025-08-18 18:46:11
436,32,2020,2,2,240,200,50,2,4,364,182,2025-08-18 18:46:11
437,32,2019,2,61,5205,200,100,6,16.5,867,433.5,2025-08-18 18:46:11
438,32,2018,6,187,13560,600,2200,26,91.2,4267,380.5,2025-08-18 18:46:11
439,32,2017,1,55,3300,100,100,8,2.8,394,394,2025-08-18 18:46:11
440,32,2016,1,38,2850,100,0,12,24.2,1399,1399,2025-08-18 18:46:11
441,32,2015,4,39,1830,1100,0,23,80,1602,287.9,2025-08-18 18:46:11
442,32,2014,4,108,10360,400,820,42,243.6,6275,1628,2025-08-18 18:46:11
443,32,2013,3,18,5764,190,0,15,20,3745,797.5,2025-08-18 18:46:11
444,32,2012,2,42,3413,420,0,17,55.4,1257,628.5,2025-08-18 18:46:11
445,32,2011,4,55,10530,240,100,36,70.1,6506,1190,2025-08-18 18:46:11
446,32,2010,9,140,7719,2160,38,74,178.1,13825,2058,2025-08-18 18:46:11
447,32,2009,7,141,28970,1070,240,55,126.2,6351,784,2025-08-18 18:46:11
448,32,2008,15,191,35259,1526,0,167,429.1,14357,905.5,2025-08-18 18:46:11
449,32,2007,3,67,13521,900,0,69,148,2815,1218,2025-08-18 18:46:11
450,32,2006,4,78,10200,670,0,59,0,6812,1929.5,2025-08-18 18:46:11
451,32,2005,4,67,23436,5568,0,132,0,4800,1024.5,2025-08-18 18:46:11
452,32,2004,1,15,0,100,0,9,35,1048,1048,2025-08-18 18:46:11
453,32,2002,1,9,0,700,0,16,96,233,232.7,2025-08-18 18:46:11
454,32,2001,1,6,321,224,0,10,60,642,642.4,2025-08-18 18:46:11
455,32,1999,1,8,640,150,0,22,132,579,579.3,2025-08-18 18:46:11
456,32,1998,2,42,1840,400,0,36,216,1214,607.2,2025-08-18 18:46:11
457,32,1997,1,26,624,500,0,36,482,566,566.2,2025-08-18 18:46:11
458,32,1996,2,75,1733,1200,0,70,420,558,279,2025-08-18 18:46:11
459,32,1995,1,95,868,1314,0,280,4064,276,276,2025-08-18 18:46:11
460,33,2024,45,1142,77893,5340,515,143,613.7,31930,574.1,2025-08-18 18:46:11
461,33,2023,61,1447,106219,7243,2620,154,693.2,48471,684,2025-08-18 18:46:11
462,33,2022,48,928,118385,5500,3450,103,284.1,26162,352,2025-08-18 18:46:11
463,33,2021,26,429,45630,3541,2880,80,220.8,16283,670.8,2025-08-18 18:46:11
464,33,2020,8,49,5790,930,50,18,27.6,1501,147,2025-08-18 18:46:11
465,33,2019,38,1246,132015,3800,950,148,480.5,36593,881.5,2025-08-18 18:46:11
466,33,2018,41,1521,124478,8400,1740,137,416.5,46679,867.4,2025-08-18 18:46:11
467,33,2017,11,412,45645,1100,700,56,283.3,17861,1967.5,2025-08-18 18:46:11
468,33,2016,8,222,24827,887,1211,26,119,8640,637,2025-08-18 18:46:11
469,33,2015,7,204,15876,1545,1622,50,1269.8,5397,328,2025-08-18 18:46:11
470,33,2014,19,180,10995,3130,2433,62,222.9,11291,401.5,2025-08-18 18:46:11
471,33,2013,6,75,4145,1500,0,26,68,5311,1463.7,2025-08-18 18:46:11
472,33,2012,5,105,3670,2415,0,41,49,3590,637.2,2025-08-18 18:46:11
473,33,2011,6,66,2161,1700,900,17,100.3,2332,286.2,2025-08-18 18:46:11
474,33,2010,6,48,1871,2367,1489,14,87,2403,248.8,2025-08-18 18:46:11
475,33,2009,6,69,2186,1670,282,19,59,1962,109.4,2025-08-18 18:46:11
476,33,2008,4,48,1810,1100,0,13,23.5,1703,423,2025-08-18 18:46:11
477,33,2007,7,67,4295,1620,0,36,176,3402,394,2025-08-18 18:46:11
478,33,2006,6,53,1584,3020,0,27,54,2816,310,2025-08-18 18:46:11
479,33,2005,4,25,420,800,0,24,59,3237,513,2025-08-18 18:46:11
480,33,2004,1,17,0,100,0,5,2,663,663,2025-08-18 18:46:11
481,33,2003,2,43,0,534,0,25,110,685,342.7,2025-08-18 18:46:11
482,33,2002,1,5,0,200,0,2,10,727,726.5,2025-08-18 18:46:11
483,33,2001,4,26,293,500,0,16,125,2625,549.4,2025-08-18 18:46:11
484,33,2000,2,11,267,440,0,10,32,948,474,2025-08-18 18:46:11
485,33,1999,1,4,320,150,0,3,22,529,529.3,2025-08-18 18:46:11
486,33,1998,1,2,67,356,0,4,23,68,68.3,2025-08-18 18:46:11
487,33,1997,3,13,707,1470,0,14,107,1192,427,2025-08-18 18:46:11
488,33,1996,1,4,24,2000,0,1,5,29,28.6,2025-08-18 18:46:11
489,33,1995,2,35,1445,510,0,15,83.4,829,414.7,2025-08-18 18:46:11
490,33,1994,1,24,128,2250,0,18,98,155,154.6,2025-08-18 18:46:11
491,34,2021,2,23,2070,200,0,4,23.1,2401,1200.5,2025-08-18 18:46:11
492,34,2020,1,5,750,50,0,3,24.2,2352,2352,2025-08-18 18:46:11
493,34,2019,5,106,9540,500,0,13,155.5,23407,3900.3,2025-08-18 18:46:11
494,34,2018,7,107,9630,700,0,18,179.3,26680,4350,2025-08-18 18:46:11
495,34,2016,1,10,4200,100,0,16,0,501,501,2025-08-18 18:46:11
496,36,2018,2,21,3150,200,1100,10,50,319,159.5,2025-08-18 18:46:11
497,42,2024,1,5,300,100,0,1,3,20,20,2025-08-18 18:46:11
498,42,2022,14,52,5370,1400,500,48,73.9,1868,40,2025-08-18 18:46:11
499,42,2021,7,20,1770,700,0,13,11.4,1936,172,2025-08-18 18:46:11
500,42,2019,4,13,1545,380,0,4,12,819,194,2025-08-18 18:46:11
501,42,2018,4,18,5235,398,0,17,172.5,1990,332.2,2025-08-18 18:46:11
502,42,2017,2,6,420,350,0,6,30,105,52.3,2025-08-18 18:46:11
503,42,2016,1,6,360,100,0,3,20,1184,1184,2025-08-18 18:46:11
504,42,2012,1,8,720,100,0,4,50,380,380,2025-08-18 18:46:11
505,42,2011,1,8,384,250,60,6,25,148,147.6,2025-08-18 18:46:11
506,42,2010,1,6,540,100,100,8,25,561,561,2025-08-18 18:46:11
507,42,2009,1,16,1440,100,0,5,9.8,599,599,2025-08-18 18:46:11
508,42,2008,1,7,210,200,0,8,0,189,189,2025-08-18 18:46:11
509,42,2007,1,23,812,170,0,6,36,216,216.5,2025-08-18 18:46:11
510,42,2006,1,7,252,250,0,13,0,170,170,2025-08-18 18:46:11
511,42,2005,1,3,180,250,0,4,34,140,140,2025-08-18 18:46:11
512,42,2004,1,4,0,200,0,18,108,1039,1039,2025-08-18 18:46:11
513,42,2003,3,18,0,284,0,4,2,562,193.2,2025-08-18 18:46:11
514,42,1998,1,2,80,300,0,5,15,168,168,2025-08-18 18:46:11
515,42,1997,3,8,1673,195,0,0,0,1412,574.4,2025-08-18 18:46:11
516,42,1996,1,5,714,84,0,5,20,989,989.3,2025-08-18 18:46:11
517,43,2024,2,22,2160,200,300,7,17,1548,774,2025-08-18 18:46:11
518,43,2023,2,18,1250,400,400,4,3,189,94.7,2025-08-18 18:46:11
519,43,2022,2,33,4440,200,0,28,15,776,388,2025-08-18 18:46:11
520,43,2021,2,25,2100,200,150,24,55,865,432.5,2025-08-18 18:46:11
521,43,2015,1,14,840,100,25,35,52,1110,1110,2025-08-18 18:46:11
522,43,2014,1,4,480,100,50,4,15.3,1020,1020,2025-08-18 18:46:11
523,43,2013,4,18,1470,400,0,13,83.2,1724,296,2025-08-18 18:46:11
524,43,2012,3,11,738,300,0,13,29.1,830,271.5,2025-08-18 18:46:11
525,43,2010,1,60,960,1500,0,30,58,49,48.7,2025-08-18 18:46:11
526,43,2009,2,29,1160,850,0,24,150.6,1369,684.4,2025-08-18 18:46:11
527,43,2008,3,102,2203,3300,0,96,525,201,50,2025-08-18 18:46:11
528,43,2007,1,3,480,100,0,2,9,851,851,2025-08-18 18:46:11
529,43,2003,1,2,0,200,0,2,0,142,141.5,2025-08-18 18:46:11
530,43,2002,1,2,0,1000,0,6,36,66,66.4,2025-08-18 18:46:11
531,43,2001,1,2,0,1000,0,6,0,39,39.4,2025-08-18 18:46:11
532,43,2000,1,1,0,200,0,3,0,139,138.5,2025-08-18 18:46:11
533,43,1999,1,3,0,250,0,2,12,129,129.2,2025-08-18 18:46:11
534,43,1998,4,13,1770,620,0,17,102.3,2117,303,2025-08-18 18:46:11
535,43,1997,2,24,635,1590,0,26,184,860,430,2025-08-18 18:46:11
536,43,1996,1,1,22,550,0,0,0,1,1.3,2025-08-18 18:46:11
537,43,1995,1,3,36,1000,0,2,8,4,3.5,2025-08-18 18:46:11
538,43,1994,1,11,176,750,0,23,138,88,87.7,2025-08-18 18:46:11
539,44,2024,2,27,2940,200,2500,4,23.9,1262,631,2025-08-18 18:46:11
540,44,2023,6,83,6250,600,2700,23,53.2,2739,295,2025-08-18 18:46:11
541,44,2022,2,32,2940,200,2200,11,44.7,2204,1102,2025-08-18 18:46:11
542,44,2021,1,13,3900,100,2000,9,10,1180,1180,2025-08-18 18:46:11
543,44,2020,2,27,1404,600,1300,8,8.1,558,279.2,2025-08-18 18:46:11
544,44,2019,4,35,4670,400,3700,13,4.2,1041,245.5,2025-08-18 18:46:11
545,44,2018,4,47,4110,400,1150,13,16,1391,339.5,2025-08-18 18:46:11
546,44,2017,3,16,1575,300,2500,11,18,1156,207,2025-08-18 18:46:11
547,44,2016,1,18,2160,100,0,8,0,1181,1181,2025-08-18 18:46:11
548,44,2015,2,43,5160,200,0,25,0,1626,813,2025-08-18 18:46:11
549,44,2014,1,5,23,3218,0,8,0,2,2.3,2025-08-18 18:46:11
550,44,2012,4,86,5855,400,700,25,76.5,1951,409,2025-08-18 18:46:11
551,44,2011,3,40,5025,400,0,29,55,2828,1013.5,2025-08-18 18:46:11
552,44,2009,2,37,1950,3000,0,20,2,864,432.1,2025-08-18 18:46:11
553,44,2008,1,16,96,2500,0,3,2.1,9,8.9,2025-08-18 18:46:11
554,44,2007,1,16,71,2700,0,3,2.5,7,7.3,2025-08-18 18:46:11
555,44,2006,1,18,80,2700,0,2,2.9,9,9.3,2025-08-18 18:46:11
556,44,2005,1,20,133,2700,0,3,2.5,9,9.4,2025-08-18 18:46:11
557,44,2004,1,28,0,2700,0,4,2.6,5,5,2025-08-18 18:46:11
558,44,2003,4,49,0,3800,0,142,15.9,688,60.2,2025-08-18 18:46:11
559,44,2002,3,30,0,5200,0,21,111.5,190,69.2,2025-08-18 18:46:11
560,44,2001,4,18,206,5200,0,4,3,88,6.3,2025-08-18 18:46:11
561,44,2000,3,21,349,4350,0,12,3.5,112,50,2025-08-18 18:46:11
562,44,1999,1,11,49,2700,0,2,6,10,10.2,2025-08-18 18:46:11
563,44,1998,4,66,1282,6995,0,60,481,2242,58.2,2025-08-18 18:46:11
564,44,1997,3,59,1686,3815,0,29,308,126,43,2025-08-18 18:46:11
565,44,1996,5,84,3230,5679,0,49,224,1585,63.7,2025-08-18 18:46:11
566,44,1995,2,42,406,3400,0,29,86,130,65,2025-08-18 18:46:11
567,44,1994,2,68,438,4000,0,42,252,174,86.8,2025-08-18 18:46:11
568,46,2024,8,32,2680,800,2925,14,29.3,1470,193,2025-08-18 18:46:11
569,46,2023,4,30,3100,400,1700,12,26.5,1207,313,2025-08-18 18:46:11
570,46,2022,5,42,4560,500,4300,14,27.1,1244,440,2025-08-18 18:46:11
571,46,2021,4,5,270,400,2900,4,1.8,236,45,2025-08-18 18:46:11
572,46,2020,3,4,218,300,2500,3,2.8,275,96,2025-08-18 18:46:11
573,46,2019,3,13,826,300,3000,3,2,393,125,2025-08-18 18:46:11
574,46,2018,11,184,12371,2485,5804,30,82.1,1976,111.8,2025-08-18 18:46:11
575,46,2017,6,79,6412,1520,2600,13,19.7,967,117.5,2025-08-18 18:46:11
576,46,2016,4,66,3240,400,2650,4,2049.3,558,147,2025-08-18 18:46:11
577,46,2015,7,60,4032,2409,1835,24,95.3,1922,359.3,2025-08-18 18:46:11
578,46,2014,8,63,3747,1321,2175,24,69.1,2183,140.3,2025-08-18 18:46:11
579,46,2013,6,36,2033,2900,2650,16,72.8,1031,150.4,2025-08-18 18:46:11
580,46,2012,4,26,3580,400,2550,7,45.5,1214,298,2025-08-18 18:46:11
581,46,2011,6,41,2037,1250,2283,28,73.8,1623,90.1,2025-08-18 18:46:11
582,46,2010,7,46,4551,2600,2350,37,126.5,2678,405,2025-08-18 18:46:11
583,46,2009,9,70,4973,11600,600,40,180.5,1926,97.3,2025-08-18 18:46:11
584,46,2008,8,67,5390,875,0,28,51,3082,389.3,2025-08-18 18:46:11
585,46,2007,8,46,3900,1950,0,58,525.8,2244,305.5,2025-08-18 18:46:11
586,46,2006,4,21,2520,400,0,8,46,2876,739,2025-08-18 18:46:11
587,46,2005,6,65,592,867,0,12,58.5,2063,311,2025-08-18 18:46:11
588,46,2004,7,77,0,847,0,31,188.4,5188,417.8,2025-08-18 18:46:11
589,46,2003,7,32,0,2647,0,66,378,1616,256,2025-08-18 18:46:11
590,46,2002,9,37,25,1747,0,27,154,3000,242.4,2025-08-18 18:46:11
591,46,2001,9,60,3902,1577,0,70,188,5293,247.3,2025-08-18 18:46:11
592,46,2000,3,10,0,296,0,4,19,1846,387,2025-08-18 18:46:11
593,46,1999,3,4,388,373,0,6,29,1386,586.5,2025-08-18 18:46:11
594,46,1998,2,8,400,400,0,8,44,908,453.8,2025-08-18 18:46:11
595,46,1997,2,8,1740,225,0,4,73,1965,982.5,2025-08-18 18:46:11
596,46,1994,3,33,739,1925,0,14,57,156,25.8,2025-08-18 18:46:11
597,49,2024,29,602,51894,3025,920,121,422.2,20917,377.3,2025-08-18 18:46:11
598,49,2023,20,466,47115,2020,970,75,337.9,18859,401,2025-08-18 18:46:11
599,49,2022,33,573,51551,4670,2500,154,711.9,35800,396,2025-08-18 18:46:11
600,49,2021,22,236,21222,2112,372,85,232.1,10675,359,2025-08-18 18:46:11
601,49,2020,17,112,10791,1742,500,44,105.7,7230,312.1,2025-08-18 18:46:11
602,49,2019,26,913,96570,2800,1380,159,436.4,29378,1142.8,2025-08-18 18:46:11
603,49,2018,38,1862,182430,3800,4840,318,1698.5,66040,650,2025-08-18 18:46:11
604,49,2017,31,889,104115,3100,1280,304,1014,45870,353,2025-08-18 18:46:11
605,49,2016,25,969,82120,2490,350,266,1149.9,40970,889.5,2025-08-18 18:46:11
606,49,2015,7,413,39636,1100,620,95,479.5,15334,1445.5,2025-08-18 18:46:11
607,49,2014,6,164,14790,600,1200,68,517.3,11179,981,2025-08-18 18:46:11
608,49,2013,8,235,24210,1600,2000,121,573,9012,1051.5,2025-08-18 18:46:11
609,49,2012,8,369,24637,1600,3856,149,800.6,12689,828,2025-08-18 18:46:11
610,49,2011,7,250,21060,660,1400,42,177,8107,1216.5,2025-08-18 18:46:11
611,49,2010,7,301,24220,870,2000,75,215,13014,2105,2025-08-18 18:46:11
612,49,2009,4,177,10960,400,500,9,63.8,4583,1169.5,2025-08-18 18:46:11
613,49,2008,6,229,12757,832,0,31,87.5,7310,539,2025-08-18 18:46:11
614,49,2007,6,170,13341,682,0,33,95.2,6345,874.7,2025-08-18 18:46:11
615,49,2006,6,153,8705,682,0,49,153.2,7567,710,2025-08-18 18:46:11
616,49,2005,6,171,6033,642,0,52,139.8,8418,870.3,2025-08-18 18:46:11
617,49,2004,6,94,60,610,0,20,23,5528,545,2025-08-18 18:46:11
618,49,2003,4,68,0,400,0,17,58.8,3658,785,2025-08-18 18:46:11
619,49,2002,5,159,0,600,0,40,166,5451,653.3,2025-08-18 18:46:11
620,49,2001,4,62,0,350,0,24,122,5442,1276.5,2025-08-18 18:46:11
621,49,2000,2,35,0,350,0,9,48,4254,2126.9,2025-08-18 18:46:11
622,49,1996,1,9,2160,50,0,11,84,2898,2898,2025-08-18 18:46:11
623,49,1995,1,23,1380,200,0,6,50,561,560.5,2025-08-18 18:46:11
624,49,1994,1,18,2160,100,0,3,18,431,431,2025-08-18 18:46:11
625,52,2024,9,107,6990,900,350,19,62,2411,234.5,2025-08-18 18:46:11
626,52,2023,9,152,9405,1000,250,12,56,2701,292.8,2025-08-18 18:46:11
627,52,2022,19,239,19860,1900,1135,58,224.3,6135,317.5,2025-08-18 18:46:11
628,52,2021,10,168,12255,1000,1131,67,58.5,5305,405.5,2025-08-18 18:46:11
629,52,2020,5,61,5644,560,600,13,14,1388,248.3,2025-08-18 18:46:11
630,52,2019,7,178,15564,1500,700,50,105,4270,259.5,2025-08-18 18:46:11
631,52,2018,6,176,16863,600,800,44,110,4819,563,2025-08-18 18:46:11
632,52,2017,8,155,17176,800,1050,40,77,4534,609,2025-08-18 18:46:11
633,52,2016,7,79,7650,700,903,30,25.8,4120,671,2025-08-18 18:46:11
634,52,2015,6,42,3990,600,6145,16,35.3,1804,274.5,2025-08-18 18:46:11
635,52,2014,2,39,3870,200,50,13,80,2306,1153,2025-08-18 18:46:11
636,52,2012,1,10,300,100,500,1,1.5,9,9,2025-08-18 18:46:11
637,52,2011,1,8,480,100,50,5,23,442,442,2025-08-18 18:46:11
638,52,2010,1,14,1680,100,100,9,50,329,329,2025-08-18 18:46:11
639,52,2009,4,44,1271,1663,0,15,39.9,755,219.9,2025-08-18 18:46:11
640,52,2008,2,48,165,5345,0,26,37,50,25.2,2025-08-18 18:46:11
641,52,2007,1,6,54,1000,0,2,0,8,8.4,2025-08-18 18:46:11
642,52,2006,6,46,1971,2400,0,31,34,690,103.8,2025-08-18 18:46:11
643,52,2005,5,38,48,5350,0,34,44,382,59.1,2025-08-18 18:46:11
644,52,2004,3,22,0,900,0,17,110,328,99,2025-08-18 18:46:11
